Last Price,Ask Price,Bid Price,UBB(2),BollMA (20),LBB(2),EMAVG (5),SMAVG (200),SPY US Equity - Volume,SMAVG (15),BollW (SPY US),%B (SPY US),"MACD(12,26)",Sig(9),Diff,RSI,Moving Average,SPX Index - Last Price,CBOE VIX index- Last Price
124.17,124.1,124.07,128.8396,122.8927,116.9459,123.0636,126.1468,194230880,214179584,9.6781,0.6074,0.0179,0.1316,-0.1136,52.8321,51.9752,1243.72,21.43
125.27,125.39,125.35,128.5928,123.3282,118.0637,123.7991,126.1235,119465304,210346960,8.5375,0.6844,0.1879,0.1428,0.0451,55.4078,51.9501,1254,21.16
126.39,126.43,126.42,128.1682,123.8307,119.4933,124.6627,126.1012,92187160,201752112,7.0055,0.795,0.4083,0.1959,0.2124,57.9271,51.9169,1265.33,20.73
126.49,126.45,126.44,128.216,124.1697,120.1235,125.2718,126.0834,86075704,192472912,6.5173,0.7867,0.5843,0.2736,0.3107,58.1544,51.8942,1265.43,21.91
124.83,124.86,124.83,127.9915,124.4088,120.826,125.1245,126.0648,119107008,188490576,5.7597,0.5588,0.5831,0.3355,0.2476,53.0322,51.4367,1249.64,23.52
126.12,126.13,126.1,128.1179,124.4652,120.8126,125.4564,126.0645,123507120,180870880,5.8693,0.7265,0.6784,0.4041,0.2743,56.2566,51.7575,1263.02,22.65
125.5,125.72,125.7,128.1663,124.4918,120.8172,125.4709,126.0527,95598992,171186640,5.9032,0.6372,0.6959,0.4624,0.2335,54.3262,51.6129,1257.6,23.4
127.495,127.63,127.58,128.5234,124.6235,120.7236,126.1456,126.0514,193697824,170159072,6.2587,0.8682,0.8608,0.5421,0.3187,59.1801,52.1463,1277.06,22.97
127.7,127.74,127.73,128.7682,124.6975,120.6268,126.6637,126.0412,127186456,164249760,6.5289,0.8688,0.9966,0.633,0.3636,59.6545,52.909,1277.3,22.22
128.04,127.77,127.76,129.0626,124.7865,120.5104,127.1225,126.035,173894928,159498768,6.8535,0.8804,1.1187,0.7302,0.3886,60.4751,53.9417,1281.06,21.48
127.71,127.88,127.87,129.2206,124.8355,120.4504,127.3183,126.0252,148049936,153460848,7.0255,0.8278,1.1753,0.8192,0.3561,59.2162,54.8012,1277.81,20.63
128.02,128.01,127.99,129.6145,125.039,120.4635,127.5522,126.0108,99530112,146822256,7.3185,0.8258,1.231,0.9016,0.3295,60.0574,55.8225,1280.7,21.07
129.13,129.07,129.05,130.0903,125.193,120.2957,128.0782,126,115281920,139808960,7.8235,0.902,1.3492,0.9911,0.3581,63,57.271,1292.08,20.69
129.2,129.27,129.25,130.6147,125.4425,120.2702,128.4521,125.9911,111540672,134984800,8.2464,0.8632,1.4319,1.0792,0.3527,63.1842,58.0503,1292.48,21.05
129.51,129.63,129.61,131.1039,125.7655,120.4271,128.8047,125.9793,118983648,127889176,8.4895,0.8507,1.5052,1.1644,0.3408,64.0381,58.8507,1295.5,20.47
128.84,129.35,129.33,131.2823,126.1205,120.9587,128.8165,125.9597,179836144,126929528,8.1855,0.7634,1.492,1.2299,0.262,60.7582,59.2329,1289.09,20.91
129.34,129.39,129.38,131.489,126.4782,121.4675,128.991,125.9434,132209192,127779120,7.9235,0.7856,1.5045,1.2849,0.2197,62.3096,59.5459,1293.67,22.2
130.77,130.69,130.67,131.7508,126.9372,122.1237,129.584,125.9315,163395120,132526320,7.5841,0.8981,1.6113,1.3501,0.2611,66.4009,60.135,1308.04,20.89
131.46,131.48,131.46,131.6402,127.4958,123.3513,130.2093,125.9225,126328816,135209856,6.5013,0.9783,1.7316,1.4264,0.3052,68.1949,61.218,1314.5,19.87
131.54,131.57,131.55,132.0386,127.8763,123.7139,130.6529,125.914,138230144,136484736,6.51,0.9401,1.8125,1.5037,0.3089,68.4055,62.0858,1315.38,18.28
131.61,131.58,131.57,132.3486,128.2482,124.1479,130.9719,125.9038,129295760,136870640,6.3944,0.9099,1.8608,1.5751,0.2858,68.6014,63.1054,1316,18.67
131.46,131.58,131.55,132.6466,128.5578,124.4689,131.1346,125.8945,103083264,137369600,6.3611,0.8549,1.8655,1.6332,0.2324,67.6335,63.7093,1314.66,18.91
132.56,132.48,132.46,133.1792,128.8663,124.5533,131.6097,125.893,198613168,137697280,6.6937,0.9282,1.9357,1.6937,0.242,70.8786,64.511,1326.05,18.31
131.88,131.97,131.96,133.4945,129.1358,124.777,131.6998,125.8901,184880480,141543552,6.7506,0.8148,1.9144,1.7378,0.1765,66.4437,64.9373,1318.43,18.57
131.82,131.71,131.7,133.5155,129.4852,125.455,131.7399,125.8918,135259040,138967824,6.225,0.7897,1.8711,1.7645,0.1066,66.051,65.4255,1316.33,18.53
131.37,131.34,131.33,133.5442,129.7478,125.9513,131.6166,125.8914,147311728,138918608,5.852,0.7137,1.7799,1.7676,0.0123,63.0414,65.6386,1313.01,19.4
131.32,131.25,131.23,133.3493,130.0388,126.7282,131.5177,125.8902,157211920,142764064,5.0916,0.6935,1.6842,1.7509,-0.0667,62.6997,65.6172,1312.41,19.44
132.47,132.47,132.46,133.5433,130.2875,127.0317,131.8352,125.8923,166234464,146160896,4.9979,0.8352,1.6818,1.7371,-0.0553,67.1163,65.8981,1324.09,18.55
132.68,132.76,132.73,133.7237,130.5365,127.3493,132.1168,125.9029,113090344,146264208,4.8832,0.8363,1.6775,1.7251,-0.0477,67.8645,66.1714,1325.54,17.98
134.54,134.38,134.38,134.2813,130.8615,127.4417,132.9245,125.9191,160598480,149038544,5.2265,1.0378,1.8033,1.7408,0.0626,73.5957,67.0883,1344.9,17.1
134.45,134.37,134.36,134.6379,131.1985,127.7591,133.433,125.9258,107694456,144229088,5.2431,0.9727,1.8742,1.7675,0.1068,72.9181,67.8461,1344.33,17.76
134.79,134.91,134.9,134.991,131.537,128.083,133.8853,125.9309,135528064,144450352,5.2518,0.9709,1.9355,1.8011,0.1345,73.8959,68.3814,1347.05,17.65
135.19,135.18,135.17,135.4557,131.84,128.2243,134.3202,125.9386,139361392,142848096,5.485,0.9633,1.9934,1.8395,0.1539,75.0379,68.8702,1349.96,18.16
135.36,135.3,135.28,135.8599,132.148,128.4361,134.6668,125.9415,148602832,144333040,5.6177,0.9327,2.0296,1.8776,0.1521,75.5279,69.379,1351.95,18.63
134.361,134.51,134.5,136.0141,132.3905,128.767,134.5649,125.9349,167907488,146311520,5.4741,0.7719,1.9551,1.8931,0.0621,67.1822,69.2776,1342.64,20.79
135.36,135.41,135.4,136.1731,132.7166,129.26,134.8299,125.9312,115841816,145414592,5.2089,0.8824,1.9542,1.9053,0.0489,70.6721,69.4946,1351.77,19.04
135.19,135.23,135.2,136.2569,133.009,129.7612,134.95,125.925,165996160,149608784,4.8837,0.8358,1.9177,1.9078,0.0099,69.3212,69.3834,1350.5,19.54
134.56,134.67,134.65,136.3423,133.1985,130.0548,134.82,125.9167,195195088,149380912,4.7204,0.7165,1.8169,1.8896,-0.0727,64.4075,69.2379,1343.23,21.14
136.049,135.97,135.96,136.6981,133.428,130.1579,135.2296,125.9183,186567744,149493408,4.9016,0.9008,1.836,1.8789,-0.0428,69.8475,69.5091,1358.04,19.22
136.41,136.46,136.45,137.0659,133.6715,130.2771,135.6231,125.9262,129869400,149134096,5.0787,0.9034,1.8589,1.8749,-0.016,71.0046,70.0779,1361.23,17.78
136.47,136.49,136.45,137.3789,133.9145,130.4501,135.9054,125.9405,134042272,148249456,5.174,0.8688,1.8604,1.872,-0.0116,71.2024,70.6853,1362.21,18.19
136.032,136.08,136.06,137.532,134.1431,130.7542,135.9476,125.9496,124455248,146065680,5.0527,0.7787,1.8055,1.8587,-0.0532,67.5782,70.7183,1357.66,18.19
136.631,136.81,136.79,137.8188,134.3466,130.8745,136.1754,125.9592,137704240,144163664,5.1689,0.829,1.7896,1.8449,-0.0553,69.8392,70.8593,1363.46,16.8
136.93,136.82,136.78,138.0515,134.5992,131.1468,136.4269,125.9645,105539080,143660256,5.1298,0.8376,1.7807,1.832,-0.0514,70.929,70.6688,1365.74,17.31
137.16,137.22,137.2,138.2426,134.8661,131.4897,136.6713,125.9781,145728832,142668944,5.0071,0.8397,1.7717,1.82,-0.0483,71.7739,70.5871,1367.59,18.19
137.559,137.63,137.61,138.3415,135.1756,132.0097,136.9672,125.9905,129355808,144113024,4.6841,0.8764,1.7763,1.8112,-0.0349,73.2276,70.5394,1372.18,17.96
137.02,136.75,136.74,138.1818,135.4606,132.7394,136.9848,126.0054,185934688,147473472,4.0178,0.7865,1.7167,1.7923,-0.0756,68.1236,70.0455,1365.68,18.43
137.73,137.91,137.89,138.2475,135.7236,133.1998,137.2332,126.0281,145026112,147851120,3.7191,0.8975,1.7071,1.7753,-0.0682,70.9917,69.7215,1374.09,17.26
137.312,137.37,137.35,138.1477,135.9552,133.7627,137.2595,126.0488,120638224,145986816,3.2254,0.8094,1.6467,1.7496,-0.1029,67.1604,69.7199,1369.63,17.29
136.75,136.9,136.88,138.1833,136.0657,133.9481,137.0896,126.0607,140764992,144177312,3.1126,0.6616,1.5358,1.7068,-0.171,62.2926,69.1214,1364.33,18.05
134.75,134.65,134.63,138.1561,136.0807,134.0053,136.3098,126.0611,202129840,149929856,3.0502,0.1794,1.2719,1.6198,-0.3479,48.7508,67.6521,1343.36,20.87
135.69,135.8,135.79,138.1248,136.1257,134.1266,136.1032,126.0715,143692128,148442912,2.9372,0.391,1.1256,1.521,-0.3954,53.831,66.8966,1352.63,19.07
137.04,137.13,137.11,138.2068,136.2182,134.2296,136.4155,126.0964,116968816,143227824,2.9197,0.7066,1.1059,1.438,-0.3321,59.9683,66.1909,1365.91,17.95
137.57,137.72,137.71,138.3594,136.3287,134.298,136.8003,126.1245,122836768,138979104,2.9791,0.8056,1.1201,1.3744,-0.2543,62.0985,65.5548,1370.87,17.11
137.58,137.73,137.72,138.3762,136.4897,134.6031,137.0602,126.1504,104003472,137254704,2.7643,0.789,1.1193,1.3234,-0.2041,62.1394,64.9074,1371.09,15.64
140.062,140.12,140.11,139.0985,136.7247,134.351,138.0608,126.1857,184090416,140591248,3.4724,1.2029,1.3038,1.3195,-0.0156,70.6209,65.1248,1395.95,14.8
139.91,139.9,139.89,139.6009,136.9608,134.3206,138.6772,126.2177,145163504,141971792,3.8553,1.0585,1.4215,1.3399,0.0816,69.5928,65.1072,1394.28,15.31
140.72,140.65,140.64,140.1435,137.2688,134.394,139.3581,126.2468,165118448,143799408,4.1886,1.1003,1.5621,1.3843,0.1777,71.9375,65.1792,1402.6,15.42
140.3,140.37,140.33,140.5835,137.4813,134.3791,139.6721,126.289,152893408,146956368,4.513,0.9543,1.6209,1.4316,0.1893,68.9678,64.9788,1404.17,14.47
140.85,140.87,140.86,141.0896,137.7033,134.317,140.0647,126.3346,125291024,145593840,4.9182,0.9646,1.6924,1.4838,0.2086,70.6751,64.7965,1409.75,15.04
140.44,140.45,140.43,141.4377,137.9018,134.3658,140.1898,126.3847,121729640,145085440,5.1282,0.8589,1.6964,1.5263,0.1701,67.6856,64.7652,1405.52,15.58
140.21,140.24,140.23,141.6737,138.1107,134.5477,140.1965,126.4405,122388400,140849008,5.1596,0.7946,1.6619,1.5534,0.1085,65.9992,64.4086,1402.9,15.13
139.2,139.38,139.37,141.7645,138.2392,134.7138,139.8644,126.4917,135216688,140195056,5.1004,0.6363,1.5353,1.5498,-0.0145,59.042,63.8287,1392.79,15.57
139.65,139.85,139.84,141.8979,138.3752,134.8524,139.7929,126.5479,120520960,140187232,5.0915,0.6809,1.4546,1.5308,-0.0762,61.0138,63.7373,1397.11,14.82
141.61,141.99,141.97,142.3405,138.5977,134.8548,140.3986,126.6089,120163952,138813824,5.401,0.9024,1.5311,1.5308,0.0003,68.1959,65.1263,1416.51,14.26
141.17,141.09,141.08,142.6494,138.7782,134.907,140.6557,126.6768,119868424,133329736,5.579,0.8089,1.5385,1.5324,0.0061,65.2882,65.9446,1412.52,15.59
140.47,140.45,140.44,142.8006,138.9507,135.1008,140.5938,126.7406,148562032,133654400,5.5413,0.6973,1.4709,1.5201,-0.0492,60.8435,66.0072,1405.54,15.47
140.23,140.27,140.26,142.9212,139.0757,135.2302,140.4725,126.7952,164963648,136854048,5.5301,0.6501,1.382,1.4925,-0.1104,59.3516,65.811,1403.28,15.48
140.81,140.87,140.86,143.0775,139.2506,135.4237,140.585,126.8641,135486720,137697376,5.4964,0.7037,1.3429,1.4626,-0.1196,61.79,65.786,1408.47,15.5
141.84,141.67,141.66,143.3099,139.5051,135.7003,141.0034,126.9368,151741040,140879888,5.4547,0.8068,1.3792,1.4459,-0.0667,65.7224,65.4361,1419.04,15.64
141.26,141.3,141.29,143.0159,139.8306,136.6452,141.0889,127.0079,155806608,138994304,4.556,0.7244,1.3456,1.4258,-0.0802,61.8616,64.8839,1413.38,15.66
139.86,139.79,139.78,142.5972,140.0391,137.481,140.6793,127.0687,146895936,139109792,3.6534,0.465,1.1922,1.3791,-0.1869,53.6665,63.5788,1398.96,16.44
139.79,139.54,139.53,142.3403,140.1766,138.0129,140.3828,127.1204,137439344,137264528,3.0871,0.4107,1.0529,1.3139,-0.2609,53.2864,62.4587,1398.08,16.7
138.22,137.99,137.98,142.2301,140.2091,138.1882,139.6619,127.1681,127555856,135575344,2.8828,0.0079,0.8065,1.2124,-0.4059,45.5021,60.6606,1382.2,18.81
135.9,136.23,136.22,142.6524,140.1251,137.5978,138.4079,127.2061,235360256,142913296,3.6072,-0.3359,0.4192,1.0538,-0.6345,36.9193,58.463,1358.59,20.39
137,136.92,136.88,142.8436,139.972,137.1004,137.9386,127.2571,154132912,145073520,4.1031,-0.0175,0.1988,0.8828,-0.684,42.4611,56.7817,1368.7,20.02
138.79,139.08,139.05,142.8335,139.916,136.9985,138.2224,127.3113,154321488,147202384,4.1704,0.307,0.1666,0.7395,-0.573,50.1377,56.1457,1387.56,17.2
137.14,136.98,136.97,142.8668,139.737,136.6072,137.8616,127.349,169246608,149471056,4.4796,0.0851,0.0078,0.5932,-0.5854,44.274,54.95,1370.26,19.55
137.05,136.92,136.91,142.9018,139.5745,136.2472,137.5911,127.3806,147825216,151291328,4.7678,0.1206,-0.1238,0.4498,-0.5736,43.9719,53.2197,1369.57,19.55
139.082,138.89,138.87,142.7668,139.4861,136.2054,138.088,127.4162,147877568,153138912,4.7039,0.4384,-0.0635,0.3471,-0.4106,51.9443,52.2666,1390.78,18.46
138.61,138.38,138.33,142.6658,139.3946,136.1234,138.262,127.4396,123884184,153406624,4.6934,0.3801,-0.0531,0.2671,-0.3202,50.1589,51.5034,1385.14,18.64
137.72,137.79,137.76,142.5967,139.2701,135.9435,138.0813,127.4592,198666752,156746944,4.7773,0.267,-0.1154,0.1906,-0.306,46.8864,50.613,1376.92,18.36
137.95,138.02,138.01,142.5838,139.2076,135.8314,138.0376,127.4791,143199552,155296000,4.8506,0.3138,-0.1445,0.1236,-0.2681,47.8336,49.6162,1378.53,17.44
136.79,136.81,136.81,142.5926,139.0646,135.5366,137.6217,127.4862,171844864,157719872,5.0739,0.1776,-0.2582,0.0472,-0.3054,43.6095,48.0367,1366.94,18.97
137.31,137.54,137.52,142.2528,138.8496,135.4464,137.5178,127.5008,137484192,156769424,4.9019,0.2738,-0.3029,-0.0228,-0.2801,45.9152,46.8976,1371.97,18.1
139.19,139.25,139.23,141.9892,138.7506,135.512,138.0752,127.5369,150254992,156399312,4.6683,0.5678,-0.1844,-0.0551,-0.1293,53.343,46.8745,1390.69,16.82
140.16,140.19,140.19,141.9435,138.7351,135.5267,138.7701,127.5807,136292704,155692432,4.6252,0.7221,-0.0122,-0.0465,0.0344,56.6509,47.1149,1399.98,16.24
140.39,140.39,140.36,141.9671,138.7431,135.5191,139.3101,127.6234,123981424,154795232,4.6475,0.7554,0.1413,-0.009,0.1503,57.4217,47.9663,1403.36,16.32
139.87,139.92,139.91,141.8242,138.6961,135.568,139.4967,127.6681,115092200,153964320,4.5107,0.6876,0.2184,0.0365,0.1819,55.0388,49.2605,1397.91,17.15
140.74,140.55,140.54,141.5791,138.6411,135.7031,139.9111,127.7134,138837312,147529472,4.2382,0.8572,0.3458,0.0983,0.2474,58.1668,50.3823,1405.82,16.6
140.325,140.29,140.28,141.3905,138.5943,135.7982,140.0491,127.7619,121080936,145326000,4.035,0.8095,0.4085,0.1604,0.2481,56.1597,50.8125,1402.31,16.88
139.25,139.15,139.13,141.317,138.5638,135.8106,139.7827,127.7945,143762704,144622080,3.9739,0.6246,0.3672,0.2017,0.1655,51.2285,51.3092,1391.57,17.56
137,136.8,136.8,141.1976,138.4243,135.6511,138.8551,127.8163,193931296,146267728,4.0068,0.2432,0.1512,0.1916,-0.0404,42.7647,51.223,1369.1,19.16
137.1,137.11,137.08,141.2004,138.3683,135.5363,138.2701,127.8294,127765872,144930432,4.0935,0.2761,-0.0118,0.151,-0.1627,43.2138,50.5994,1369.58,18.94
136.55,136.39,136.37,141.132,138.4008,135.6697,137.6967,127.8392,213383872,149297520,3.9467,0.1612,-0.1832,0.0841,-0.2673,41.2948,49.9663,1363.72,19.05
135.74,135.65,135.62,141.2476,138.3378,135.4281,137.0445,127.8487,220778192,155757120,4.2068,0.0536,-0.38,-0.0087,-0.3713,38.5778,49.3728,1354.58,20.08
136.02,136.33,136.3,141.2691,138.1994,135.1296,136.703,127.8622,150600912,152552736,4.4426,0.145,-0.5076,-0.1085,-0.3991,40.0463,48.8165,1357.99,18.83
135.61,135.58,135.56,141.3658,138.1228,134.8799,136.3387,127.8873,153032352,153208256,4.6957,0.1126,-0.6344,-0.2137,-0.4208,38.5913,48.4581,1353.39,19.89
134.11,133.98,133.97,141.6393,137.9758,134.3124,135.5958,127.9067,163909904,152679264,5.3102,-0.0276,-0.8463,-0.3402,-0.5061,33.7588,47.5898,1338.35,21.87
133.34,133.41,133.38,141.8293,137.6888,133.5482,134.8439,127.9268,207629264,157355600,6.0144,-0.0251,-1.064,-0.4849,-0.579,31.5732,46.0348,1330.66,21.97
132.829,132.83,132.82,142.0218,137.3997,132.7776,134.1722,127.947,207265568,161156304,6.728,0.0056,-1.2632,-0.6406,-0.6226,30.1768,44.1438,1324.8,22.27
130.86,130.72,130.71,142.4813,137.0567,131.6321,133.0682,127.9738,247992912,168602976,7.9159,-0.0712,-1.562,-0.8249,-0.7371,25.4976,41.8635,1304.86,24.49
129.74,129.72,129.7,142.9151,136.6462,130.3773,131.9588,127.9917,319631072,181646288,9.1754,-0.0508,-1.8676,-1.0334,-0.8342,23.2858,39.5954,1295.22,25.1
131.97,132.15,132.14,142.9958,136.4052,129.8146,131.9625,128.0502,177861072,185830880,9.6633,0.1635,-1.9079,-1.2083,-0.6996,35.317,37.9633,1315.99,22.01
132.2,132.07,132.06,142.9723,136.1497,129.3271,132.0417,128.1108,197531136,189743808,10.0223,0.2105,-1.8993,-1.3465,-0.5528,36.4245,36.5536,1316.63,22.48
132.27,132.16,132.15,142.6762,135.8037,128.9312,132.1178,128.2109,204958304,195335632,10.1212,0.2429,-1.8654,-1.4503,-0.4151,36.7793,35.5216,1318.86,22.33
132.53,132.85,132.84,142.1302,135.4222,128.7142,132.2552,128.2861,167357600,196908624,9.9068,0.2844,-1.7968,-1.5196,-0.2772,38.1597,35.1926,1320.68,21.54
132.1,132.09,132.03,141.4561,135.0077,128.5593,132.2035,128.3852,135465568,193010912,9.5526,0.2745,-1.7569,-1.5671,-0.1899,36.7313,34.7296,1317.82,21.76
133.7,133.94,133.93,140.7667,134.6992,128.6317,132.7023,128.467,152883408,194685408,9.0089,0.4177,-1.578,-1.5693,-0.0088,44.9836,34.9931,1332.42,21.03
131.76,131.49,131.5,139.7672,134.2502,128.7332,132.3882,128.5352,162370368,191284512,8.219,0.2743,-1.5746,-1.5703,-0.0043,38.4371,34.983,1313.32,24.14
131.47,131.25,131.21,138.6879,133.8074,128.927,132.0821,128.5895,196186176,189645040,7.2947,0.2605,-1.5771,-1.5717,-0.0054,37.5572,34.8052,1310.33,24.06
128.16,128.07,128.02,138.0533,133.2529,128.4526,130.7748,128.6323,253244992,196487984,7.2049,-0.0305,-1.8252,-1.6224,-0.2028,29.31,34.1423,1278.05,26.66
128.1,127.92,127.91,137.7832,132.808,127.8327,129.8832,128.6745,202548256,199789040,7.4925,0.0269,-2.0035,-1.6986,-0.3049,29.1849,33.8156,1278.18,26.12
129.07,129.15,129.14,137.225,132.4064,127.5879,129.6121,128.7473,164149376,199805008,7.2785,0.1538,-2.043,-1.7675,-0.2755,34.0834,33.9949,1285.5,24.68
131.97,132.16,132.15,136.6061,132.1774,127.7487,130.3981,128.8439,184202752,198243232,6.7011,0.4766,-1.8193,-1.7779,-0.0415,46.09,35.1315,1315.13,22.16
132.05,132.2,132.19,136.109,131.993,127.8769,130.9487,128.9406,184772672,196743712,6.2368,0.5069,-1.617,-1.7457,0.1287,46.3801,36.6231,1314.99,21.72
133.1,133.49,133.46,135.5697,131.847,128.1243,131.6658,129.0238,143915632,189805232,5.647,0.6683,-1.3563,-1.6678,0.3115,50.1709,38.5435,1325.66,21.23
131.415,131.3,131.28,134.9369,131.6372,128.3375,131.5822,129.0905,169756048,179813552,5.0133,0.4663,-1.2709,-1.5884,0.3175,44.7085,39.2143,1308.93,23.56
132.92,133.27,133.25,134.7368,131.5777,128.4186,132.0281,129.1737,181931744,180084928,4.8018,0.7125,-1.0696,-1.4847,0.4151,49.95,40.1804,1324.18,22.09
132.07,132.14,132.13,134.5787,131.5142,128.4497,132.0421,129.2442,172223888,178397792,4.6603,0.5907,-0.9674,-1.3812,0.4138,47.227,40.9267,1314.88,24.27
133.47,133.85,133.84,134.6777,131.5462,128.4148,132.5181,129.3048,230616240,180108320,4.761,0.8072,-0.7647,-1.2579,0.4932,51.88,41.9067,1329.1,21.68
134.14,134.33,134.34,135.0193,131.7103,128.4012,133.0587,129.3671,169444416,180247440,5.0248,0.8671,-0.5437,-1.1151,0.5714,53.9716,43.1382,1342.83,21.11
134.4,134.65,134.64,135.3201,131.9433,128.5664,133.5058,129.428,131365456,179974096,5.1187,0.8638,-0.3436,-0.9608,0.6172,54.7928,43.8388,1344.78,18.32
135.7,135.62,135.61,135.883,132.1297,128.3765,134.2372,129.5018,137382528,178940704,5.6811,0.9756,-0.0792,-0.7844,0.7053,58.7551,45.2901,1357.98,18.38
135.48,135.63,135.62,136.3215,132.2937,128.266,134.6515,129.5899,206466592,181880448,6.0891,0.8955,0.1113,-0.6053,0.7166,57.8314,46.7383,1355.69,17.24
132.44,132.4,132.39,136.3305,132.3022,128.274,133.9143,129.6672,205272320,182486192,6.0895,0.5171,0.0168,-0.4809,0.4977,46.8662,47.9923,1325.51,20.08
133.46,133.18,133.16,136.4078,132.3488,128.2897,133.7629,129.733,130029176,174271808,6.1339,0.6369,0.0239,-0.3799,0.4038,50.2731,49.4986,1335.02,18.11
131.32,131.25,131.23,136.3925,132.3098,128.227,132.9486,129.7944,146375680,170526976,6.1715,0.3788,-0.1415,-0.3322,0.1907,43.9115,50.2006,1313.72,20.38
131.98,132.18,132.18,136.2579,132.2238,128.1896,132.6257,129.8747,141633952,169025936,6.1021,0.4698,-0.2168,-0.3092,0.0923,46.1737,50.2066,1319.99,19.72
133.173,133.18,133.17,136.3431,132.2944,128.2457,132.8082,129.9572,108087936,163951616,6.1207,0.6085,-0.1782,-0.283,0.1047,50.0922,50.4717,1331.85,19.45
132.79,132.83,132.8,136.3962,132.3604,128.3246,132.8021,130.0325,169242656,162916288,6.0982,0.5532,-0.1765,-0.2617,0.0852,48.8623,50.3782,1329.04,19.71
136.105,136.35,136.34,136.6219,132.7576,128.8934,133.9031,130.1162,212251056,167471984,5.8215,0.9331,0.0913,-0.1911,0.2824,58.3855,51.3552,1362.16,17.08
136.51,136.38,136.36,136.7422,133.1781,129.6141,134.772,130.1916,129524408,164789872,5.3522,0.9674,0.3324,-0.0864,0.4188,59.3807,52.0288,1365.51,16.8
137.412,137.52,137.49,137.0904,133.5952,130.1001,135.652,130.271,80450168,158024432,5.2324,1.046,0.5895,0.0488,0.5407,61.5843,53.0543,1374.02,16.66
136.79,136.76,136.74,137.51,133.8362,130.1625,136.0313,130.3534,126177416,154954672,5.49,0.902,0.7345,0.1859,0.5486,59.1993,53.5771,1367.58,17.5
135.49,135.83,135.8,137.6534,134.0083,130.3631,135.8509,130.43,151192032,149659712,5.4402,0.7032,0.7361,0.296,0.4401,54.4529,53.6115,1354.68,17.1
135.32,135.52,135.51,137.7822,134.1192,130.4563,135.6739,130.5235,103780464,145282128,5.4622,0.6639,0.7154,0.3799,0.3355,53.8449,53.5438,1352.46,17.98
134.14,134.17,134.13,137.7023,134.2555,130.8087,135.1626,130.6299,167884800,147716752,5.1347,0.4832,0.5969,0.4233,0.1736,49.6971,52.8968,1341.47,18.72
134.16,134.27,134.2,137.7101,134.3175,130.9249,134.8284,130.733,141734016,148006848,5.0517,0.4768,0.4988,0.4384,0.0605,49.7678,52.3208,1341.45,17.95
133.51,133.49,133.48,137.6467,134.3895,131.1323,134.3889,130.8193,143583152,143814608,4.8474,0.365,0.3645,0.4236,-0.0591,47.4366,52.3616,1334.76,18.33
135.75,135.82,135.79,137.7835,134.5035,131.2235,134.8426,130.9104,129644144,138772736,4.8772,0.69,0.4337,0.4256,0.0081,55.2209,52.715,1356.78,16.74
135.43,135.34,135.32,137.8676,134.568,131.2684,135.0384,131.0118,97525192,136605808,4.904,0.6306,0.4575,0.432,0.0255,53.9908,53.4349,1353.64,17.11
136.36,136.45,136.42,138.055,134.666,131.277,135.4789,131.1133,138860224,136104768,5.0332,0.7499,0.5451,0.4546,0.0905,56.9895,54.2075,1363.67,16.48
137.37,137.34,137.3,138.314,134.7495,131.185,136.1093,131.2344,113349632,134219152,5.2906,0.8676,0.6882,0.5013,0.1868,60.0358,54.9177,1372.78,16.16
137.73,137.83,137.81,138.6469,134.862,131.0771,136.6495,131.3734,129847216,135669776,5.613,0.8789,0.8211,0.5653,0.2558,61.0936,55.7914,1376.51,15.45
